group,full,best,name,display,db_schema,db_table,db_column,is_hybrid
Emission Lines,spaxelprop.emline_gsigma_heii_4687,False,emline_gsigma_heii_4687,Emline_Gsigma_Heii_4687,mangadapdb,spaxelprop6,emline_gsigma_heii_4687,False
Emission Lines,spaxelprop.emline_gsigma_heps_3971,False,emline_gsigma_heps_3971,Emline_Gsigma_Heps_3971,mangadapdb,spaxelprop6,emline_gsigma_heps_3971,False
Emission Lines,spaxelprop.emline_gsigma_heta_3836,False,emline_gsigma_heta_3836,Emline_Gsigma_Heta_3836,mangadapdb,spaxelprop6,emline_gsigma_heta_3836,False
Emission Lines,spaxelprop.emline_gsigma_hgam_4341,False,emline_gsigma_hgam_4341,Emline_Gsigma_Hgam_4341,mangadapdb,spaxelprop6,emline_gsigma_hgam_4341,False
Emission Lines,spaxelprop.emline_gsigma_hthe_3798,False,emline_gsigma_hthe_3798,Emline_Gsigma_Hthe_3798,mangadapdb,spaxelprop6,emline_gsigma_hthe_3798,False
Emission Lines,spaxelprop.emline_gsigma_hzet_3890,False,emline_gsigma_hzet_3890,Emline_Gsigma_Hzet_3890,mangadapdb,spaxelprop6,emline_gsigma_hzet_3890,False
Emission Lines,spaxelprop.emline_gsigma_ivar_ha_6564,False,emline_gsigma_ivar_ha_6564,Emline_Gsigma_Ivar_Ha_6564,mangadapdb,spaxelprop6,emline_gsigma_ivar_ha_6564,False
Emission Lines,spaxelprop.emline_gsigma_ivar_hb_4862,False,emline_gsigma_ivar_hb_4862,Emline_Gsigma_Ivar_Hb_4862,mangadapdb,spaxelprop6,emline_gsigma_ivar_hb_4862,False
Emission Lines,spaxelprop.emline_gsigma_ivar_hdel_4102,False,emline_gsigma_ivar_hdel_4102,Emline_Gsigma_Ivar_Hdel_4102,mangadapdb,spaxelprop6,emline_gsigma_ivar_hdel_4102,False
Emission Lines,spaxelprop.emline_gsigma_ivar_hei_5877,False,emline_gsigma_ivar_hei_5877,Emline_Gsigma_Ivar_Hei_5877,mangadapdb,spaxelprop6,emline_gsigma_ivar_hei_5877,False
Emission Lines,spaxelprop.emline_gsigma_ivar_heii_4687,False,emline_gsigma_ivar_heii_4687,Emline_Gsigma_Ivar_Heii_4687,mangadapdb,spaxelprop6,emline_gsigma_ivar_heii_4687,False
Emission Lines,spaxelprop.emline_gsigma_ivar_heps_3971,False,emline_gsigma_ivar_heps_3971,Emline_Gsigma_Ivar_Heps_3971,mangadapdb,spaxelprop6,emline_gsigma_ivar_heps_3971,False
Emission Lines,spaxelprop.emline_gsigma_ivar_heta_3836,False,emline_gsigma_ivar_heta_3836,Emline_Gsigma_Ivar_Heta_3836,mangadapdb,spaxelprop6,emline_gsigma_ivar_heta_3836,False
Emission Lines,spaxelprop.emline_gsigma_ivar_hgam_4341,False,emline_gsigma_ivar_hgam_4341,Emline_Gsigma_Ivar_Hgam_4341,mangadapdb,spaxelprop6,emline_gsigma_ivar_hgam_4341,False
Emission Lines,spaxelprop.emline_gsigma_ivar_hthe_3798,False,emline_gsigma_ivar_hthe_3798,Emline_Gsigma_Ivar_Hthe_3798,mangadapdb,spaxelprop6,emline_gsigma_ivar_hthe_3798,False
Emission Lines,spaxelprop.emline_gsigma_ivar_hzet_3890,False,emline_gsigma_ivar_hzet_3890,Emline_Gsigma_Ivar_Hzet_3890,mangadapdb,spaxelprop6,emline_gsigma_ivar_hzet_3890,False
Emission Lines,spaxelprop.emline_gsigma_ivar_neiii_3869,False,emline_gsigma_ivar_neiii_3869,Emline_Gsigma_Ivar_Neiii_3869,mangadapdb,spaxelprop6,emline_gsigma_ivar_neiii_3869,False
Emission Lines,spaxelprop.emline_gsigma_ivar_neiii_3968,False,emline_gsigma_ivar_neiii_3968,Emline_Gsigma_Ivar_Neiii_3968,mangadapdb,spaxelprop6,emline_gsigma_ivar_neiii_3968,False
Emission Lines,spaxelprop.emline_gsigma_ivar_nii_6549,False,emline_gsigma_ivar_nii_6549,Emline_Gsigma_Ivar_Nii_6549,mangadapdb,spaxelprop6,emline_gsigma_ivar_nii_6549,False
Emission Lines,spaxelprop.emline_gsigma_ivar_nii_6585,False,emline_gsigma_ivar_nii_6585,Emline_Gsigma_Ivar_Nii_6585,mangadapdb,spaxelprop6,emline_gsigma_ivar_nii_6585,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oi_6302,False,emline_gsigma_ivar_oi_6302,Emline_Gsigma_Ivar_Oi_6302,mangadapdb,spaxelprop6,emline_gsigma_ivar_oi_6302,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oi_6365,False,emline_gsigma_ivar_oi_6365,Emline_Gsigma_Ivar_Oi_6365,mangadapdb,spaxelprop6,emline_gsigma_ivar_oi_6365,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oii_3727,False,emline_gsigma_ivar_oii_3727,Emline_Gsigma_Ivar_Oii_3727,mangadapdb,spaxelprop6,emline_gsigma_ivar_oii_3727,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oii_3729,False,emline_gsigma_ivar_oii_3729,Emline_Gsigma_Ivar_Oii_3729,mangadapdb,spaxelprop6,emline_gsigma_ivar_oii_3729,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oiii_4960,False,emline_gsigma_ivar_oiii_4960,Emline_Gsigma_Ivar_Oiii_4960,mangadapdb,spaxelprop6,emline_gsigma_ivar_oiii_4960,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oiii_5008,False,emline_gsigma_ivar_oiii_5008,Emline_Gsigma_Ivar_Oiii_5008,mangadapdb,spaxelprop6,emline_gsigma_ivar_oiii_5008,False
Emission Lines,spaxelprop.emline_gsigma_ivar_sii_6718,False,emline_gsigma_ivar_sii_6718,Emline_Gsigma_Ivar_Sii_6718,mangadapdb,spaxelprop6,emline_gsigma_ivar_sii_6718,False
Emission Lines,spaxelprop.emline_gsigma_ivar_sii_6732,False,emline_gsigma_ivar_sii_6732,Emline_Gsigma_Ivar_Sii_6732,mangadapdb,spaxelprop6,emline_gsigma_ivar_sii_6732,False
Emission Lines,spaxelprop.emline_gsigma_mask_ha_6564,False,emline_gsigma_mask_ha_6564,Emline_Gsigma_Mask_Ha_6564,mangadapdb,spaxelprop6,emline_gsigma_mask_ha_6564,False
Emission Lines,spaxelprop.emline_gsigma_mask_hb_4862,False,emline_gsigma_mask_hb_4862,Emline_Gsigma_Mask_Hb_4862,mangadapdb,spaxelprop6,emline_gsigma_mask_hb_4862,False
Emission Lines,spaxelprop.emline_gsigma_mask_hdel_4102,False,emline_gsigma_mask_hdel_4102,Emline_Gsigma_Mask_Hdel_4102,mangadapdb,spaxelprop6,emline_gsigma_mask_hdel_4102,False
Emission Lines,spaxelprop.emline_gsigma_mask_hei_5877,False,emline_gsigma_mask_hei_5877,Emline_Gsigma_Mask_Hei_5877,mangadapdb,spaxelprop6,emline_gsigma_mask_hei_5877,False
Emission Lines,spaxelprop.emline_gsigma_mask_heii_4687,False,emline_gsigma_mask_heii_4687,Emline_Gsigma_Mask_Heii_4687,mangadapdb,spaxelprop6,emline_gsigma_mask_heii_4687,False
Emission Lines,spaxelprop.emline_gsigma_mask_heps_3971,False,emline_gsigma_mask_heps_3971,Emline_Gsigma_Mask_Heps_3971,mangadapdb,spaxelprop6,emline_gsigma_mask_heps_3971,False
Emission Lines,spaxelprop.emline_gsigma_mask_heta_3836,False,emline_gsigma_mask_heta_3836,Emline_Gsigma_Mask_Heta_3836,mangadapdb,spaxelprop6,emline_gsigma_mask_heta_3836,False
Emission Lines,spaxelprop.emline_gsigma_mask_hgam_4341,False,emline_gsigma_mask_hgam_4341,Emline_Gsigma_Mask_Hgam_4341,mangadapdb,spaxelprop6,emline_gsigma_mask_hgam_4341,False
Emission Lines,spaxelprop.emline_gsigma_mask_hthe_3798,False,emline_gsigma_mask_hthe_3798,Emline_Gsigma_Mask_Hthe_3798,mangadapdb,spaxelprop6,emline_gsigma_mask_hthe_3798,False
Emission Lines,spaxelprop.emline_gsigma_mask_hzet_3890,False,emline_gsigma_mask_hzet_3890,Emline_Gsigma_Mask_Hzet_3890,mangadapdb,spaxelprop6,emline_gsigma_mask_hzet_3890,False
Emission Lines,spaxelprop.emline_gsigma_mask_neiii_3869,False,emline_gsigma_mask_neiii_3869,Emline_Gsigma_Mask_Neiii_3869,mangadapdb,spaxelprop6,emline_gsigma_mask_neiii_3869,False
Emission Lines,spaxelprop.emline_gsigma_mask_neiii_3968,False,emline_gsigma_mask_neiii_3968,Emline_Gsigma_Mask_Neiii_3968,mangadapdb,spaxelprop6,emline_gsigma_mask_neiii_3968,False
Emission Lines,spaxelprop.emline_gsigma_mask_nii_6549,False,emline_gsigma_mask_nii_6549,Emline_Gsigma_Mask_Nii_6549,mangadapdb,spaxelprop6,emline_gsigma_mask_nii_6549,False
Emission Lines,spaxelprop.emline_gsigma_mask_nii_6585,False,emline_gsigma_mask_nii_6585,Emline_Gsigma_Mask_Nii_6585,mangadapdb,spaxelprop6,emline_gsigma_mask_nii_6585,False
Emission Lines,spaxelprop.emline_gsigma_mask_oi_6302,False,emline_gsigma_mask_oi_6302,Emline_Gsigma_Mask_Oi_6302,mangadapdb,spaxelprop6,emline_gsigma_mask_oi_6302,False
Emission Lines,spaxelprop.emline_gsigma_mask_oi_6365,False,emline_gsigma_mask_oi_6365,Emline_Gsigma_Mask_Oi_6365,mangadapdb,spaxelprop6,emline_gsigma_mask_oi_6365,False
Emission Lines,spaxelprop.emline_gsigma_mask_oii_3727,False,emline_gsigma_mask_oii_3727,Emline_Gsigma_Mask_Oii_3727,mangadapdb,spaxelprop6,emline_gsigma_mask_oii_3727,False
Emission Lines,spaxelprop.emline_gsigma_mask_oii_3729,False,emline_gsigma_mask_oii_3729,Emline_Gsigma_Mask_Oii_3729,mangadapdb,spaxelprop6,emline_gsigma_mask_oii_3729,False
Emission Lines,spaxelprop.emline_gsigma_mask_oiii_4960,False,emline_gsigma_mask_oiii_4960,Emline_Gsigma_Mask_Oiii_4960,mangadapdb,spaxelprop6,emline_gsigma_mask_oiii_4960,False
Emission Lines,spaxelprop.emline_gsigma_mask_oiii_5008,False,emline_gsigma_mask_oiii_5008,Emline_Gsigma_Mask_Oiii_5008,mangadapdb,spaxelprop6,emline_gsigma_mask_oiii_5008,False
Emission Lines,spaxelprop.emline_gsigma_mask_sii_6718,False,emline_gsigma_mask_sii_6718,Emline_Gsigma_Mask_Sii_6718,mangadapdb,spaxelprop6,emline_gsigma_mask_sii_6718,False
Emission Lines,spaxelprop.emline_gsigma_mask_sii_6732,False,emline_gsigma_mask_sii_6732,Emline_Gsigma_Mask_Sii_6732,mangadapdb,spaxelprop6,emline_gsigma_mask_sii_6732,False
Emission Lines,spaxelprop.emline_gsigma_neiii_3869,False,emline_gsigma_neiii_3869,Emline_Gsigma_Neiii_3869,mangadapdb,spaxelprop6,emline_gsigma_neiii_3869,False
Emission Lines,spaxelprop.emline_gsigma_neiii_3968,False,emline_gsigma_neiii_3968,Emline_Gsigma_Neiii_3968,mangadapdb,spaxelprop6,emline_gsigma_neiii_3968,False
Emission Lines,spaxelprop.emline_gsigma_nii_6549,False,emline_gsigma_nii_6549,Emline_Gsigma_Nii_6549,mangadapdb,spaxelprop6,emline_gsigma_nii_6549,False
Emission Lines,spaxelprop.emline_gsigma_nii_6585,False,emline_gsigma_nii_6585,Emline_Gsigma_Nii_6585,mangadapdb,spaxelprop6,emline_gsigma_nii_6585,False
Emission Lines,spaxelprop.emline_gsigma_oi_6302,False,emline_gsigma_oi_6302,Emline_Gsigma_Oi_6302,mangadapdb,spaxelprop6,emline_gsigma_oi_6302,False
Emission Lines,spaxelprop.emline_gsigma_oi_6365,False,emline_gsigma_oi_6365,Emline_Gsigma_Oi_6365,mangadapdb,spaxelprop6,emline_gsigma_oi_6365,False
Emission Lines,spaxelprop.emline_gsigma_oii_3727,False,emline_gsigma_oii_3727,Emline_Gsigma_Oii_3727,mangadapdb,spaxelprop6,emline_gsigma_oii_3727,False
Emission Lines,spaxelprop.emline_gsigma_oii_3729,False,emline_gsigma_oii_3729,Emline_Gsigma_Oii_3729,mangadapdb,spaxelprop6,emline_gsigma_oii_3729,False
Emission Lines,spaxelprop.emline_gsigma_oiii_4960,False,emline_gsigma_oiii_4960,Emline_Gsigma_Oiii_4960,mangadapdb,spaxelprop6,emline_gsigma_oiii_4960,False
Emission Lines,spaxelprop.emline_gsigma_sii_6718,False,emline_gsigma_sii_6718,Emline_Gsigma_Sii_6718,mangadapdb,spaxelprop6,emline_gsigma_sii_6718,False
Emission Lines,spaxelprop.emline_gsigma_sii_6732,False,emline_gsigma_sii_6732,Emline_Gsigma_Sii_6732,mangadapdb,spaxelprop6,emline_gsigma_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_hb_4862,False,emline_gvel_hb_4862,Emline_Gvel_Hb_4862,mangadapdb,spaxelprop6,emline_gvel_hb_4862,False
Emission Lines,spaxelprop.emline_gvel_hdel_4102,False,emline_gvel_hdel_4102,Emline_Gvel_Hdel_4102,mangadapdb,spaxelprop6,emline_gvel_hdel_4102,False
Emission Lines,spaxelprop.emline_gvel_hei_5877,False,emline_gvel_hei_5877,Emline_Gvel_Hei_5877,mangadapdb,spaxelprop6,emline_gvel_hei_5877,False
Emission Lines,spaxelprop.emline_gvel_heii_4687,False,emline_gvel_heii_4687,Emline_Gvel_Heii_4687,mangadapdb,spaxelprop6,emline_gvel_heii_4687,False
Emission Lines,spaxelprop.emline_gvel_heps_3971,False,emline_gvel_heps_3971,Emline_Gvel_Heps_3971,mangadapdb,spaxelprop6,emline_gvel_heps_3971,False
Emission Lines,spaxelprop.emline_gvel_heta_3836,False,emline_gvel_heta_3836,Emline_Gvel_Heta_3836,mangadapdb,spaxelprop6,emline_gvel_heta_3836,False
Emission Lines,spaxelprop.emline_gvel_hgam_4341,False,emline_gvel_hgam_4341,Emline_Gvel_Hgam_4341,mangadapdb,spaxelprop6,emline_gvel_hgam_4341,False
Emission Lines,spaxelprop.emline_gvel_hthe_3798,False,emline_gvel_hthe_3798,Emline_Gvel_Hthe_3798,mangadapdb,spaxelprop6,emline_gvel_hthe_3798,False
Emission Lines,spaxelprop.emline_gvel_hzet_3890,False,emline_gvel_hzet_3890,Emline_Gvel_Hzet_3890,mangadapdb,spaxelprop6,emline_gvel_hzet_3890,False
Emission Lines,spaxelprop.emline_gvel_ivar_ha_6564,False,emline_gvel_ivar_ha_6564,Emline_Gvel_Ivar_Ha_6564,mangadapdb,spaxelprop6,emline_gvel_ivar_ha_6564,False
Emission Lines,spaxelprop.emline_gvel_ivar_hb_4862,False,emline_gvel_ivar_hb_4862,Emline_Gvel_Ivar_Hb_4862,mangadapdb,spaxelprop6,emline_gvel_ivar_hb_4862,False
Emission Lines,spaxelprop.emline_gvel_ivar_hdel_4102,False,emline_gvel_ivar_hdel_4102,Emline_Gvel_Ivar_Hdel_4102,mangadapdb,spaxelprop6,emline_gvel_ivar_hdel_4102,False
Emission Lines,spaxelprop.emline_gvel_ivar_hei_5877,False,emline_gvel_ivar_hei_5877,Emline_Gvel_Ivar_Hei_5877,mangadapdb,spaxelprop6,emline_gvel_ivar_hei_5877,False
Emission Lines,spaxelprop.emline_gvel_ivar_heii_4687,False,emline_gvel_ivar_heii_4687,Emline_Gvel_Ivar_Heii_4687,mangadapdb,spaxelprop6,emline_gvel_ivar_heii_4687,False
Emission Lines,spaxelprop.emline_gvel_ivar_heps_3971,False,emline_gvel_ivar_heps_3971,Emline_Gvel_Ivar_Heps_3971,mangadapdb,spaxelprop6,emline_gvel_ivar_heps_3971,False
Emission Lines,spaxelprop.emline_gvel_ivar_heta_3836,False,emline_gvel_ivar_heta_3836,Emline_Gvel_Ivar_Heta_3836,mangadapdb,spaxelprop6,emline_gvel_ivar_heta_3836,False
Emission Lines,spaxelprop.emline_gvel_ivar_hgam_4341,False,emline_gvel_ivar_hgam_4341,Emline_Gvel_Ivar_Hgam_4341,mangadapdb,spaxelprop6,emline_gvel_ivar_hgam_4341,False
Emission Lines,spaxelprop.emline_gvel_ivar_hthe_3798,False,emline_gvel_ivar_hthe_3798,Emline_Gvel_Ivar_Hthe_3798,mangadapdb,spaxelprop6,emline_gvel_ivar_hthe_3798,False
Emission Lines,spaxelprop.emline_gvel_ivar_hzet_3890,False,emline_gvel_ivar_hzet_3890,Emline_Gvel_Ivar_Hzet_3890,mangadapdb,spaxelprop6,emline_gvel_ivar_hzet_3890,False
Emission Lines,spaxelprop.emline_gvel_ivar_neiii_3869,False,emline_gvel_ivar_neiii_3869,Emline_Gvel_Ivar_Neiii_3869,mangadapdb,spaxelprop6,emline_gvel_ivar_neiii_3869,False
Emission Lines,spaxelprop.emline_gvel_ivar_neiii_3968,False,emline_gvel_ivar_neiii_3968,Emline_Gvel_Ivar_Neiii_3968,mangadapdb,spaxelprop6,emline_gvel_ivar_neiii_3968,False
Emission Lines,spaxelprop.emline_gvel_ivar_nii_6549,False,emline_gvel_ivar_nii_6549,Emline_Gvel_Ivar_Nii_6549,mangadapdb,spaxelprop6,emline_gvel_ivar_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_ivar_nii_6585,False,emline_gvel_ivar_nii_6585,Emline_Gvel_Ivar_Nii_6585,mangadapdb,spaxelprop6,emline_gvel_ivar_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_ivar_oi_6302,False,emline_gvel_ivar_oi_6302,Emline_Gvel_Ivar_Oi_6302,mangadapdb,spaxelprop6,emline_gvel_ivar_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_ivar_oi_6365,False,emline_gvel_ivar_oi_6365,Emline_Gvel_Ivar_Oi_6365,mangadapdb,spaxelprop6,emline_gvel_ivar_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_ivar_oii_3727,False,emline_gvel_ivar_oii_3727,Emline_Gvel_Ivar_Oii_3727,mangadapdb,spaxelprop6,emline_gvel_ivar_oii_3727,False
Emission Lines,spaxelprop.emline_gvel_ivar_oii_3729,False,emline_gvel_ivar_oii_3729,Emline_Gvel_Ivar_Oii_3729,mangadapdb,spaxelprop6,emline_gvel_ivar_oii_3729,False
Emission Lines,spaxelprop.emline_gvel_ivar_oiii_4960,False,emline_gvel_ivar_oiii_4960,Emline_Gvel_Ivar_Oiii_4960,mangadapdb,spaxelprop6,emline_gvel_ivar_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_ivar_oiii_5008,False,emline_gvel_ivar_oiii_5008,Emline_Gvel_Ivar_Oiii_5008,mangadapdb,spaxelprop6,emline_gvel_ivar_oiii_5008,False
Emission Lines,spaxelprop.emline_gvel_ivar_sii_6718,False,emline_gvel_ivar_sii_6718,Emline_Gvel_Ivar_Sii_6718,mangadapdb,spaxelprop6,emline_gvel_ivar_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_ivar_sii_6732,False,emline_gvel_ivar_sii_6732,Emline_Gvel_Ivar_Sii_6732,mangadapdb,spaxelprop6,emline_gvel_ivar_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_mask_ha_6564,False,emline_gvel_mask_ha_6564,Emline_Gvel_Mask_Ha_6564,mangadapdb,spaxelprop6,emline_gvel_mask_ha_6564,False
Emission Lines,spaxelprop.emline_gvel_mask_hb_4862,False,emline_gvel_mask_hb_4862,Emline_Gvel_Mask_Hb_4862,mangadapdb,spaxelprop6,emline_gvel_mask_hb_4862,False
Emission Lines,spaxelprop.emline_gvel_mask_hdel_4102,False,emline_gvel_mask_hdel_4102,Emline_Gvel_Mask_Hdel_4102,mangadapdb,spaxelprop6,emline_gvel_mask_hdel_4102,False
Emission Lines,spaxelprop.emline_gvel_mask_hei_5877,False,emline_gvel_mask_hei_5877,Emline_Gvel_Mask_Hei_5877,mangadapdb,spaxelprop6,emline_gvel_mask_hei_5877,False
Emission Lines,spaxelprop.emline_gvel_mask_heii_4687,False,emline_gvel_mask_heii_4687,Emline_Gvel_Mask_Heii_4687,mangadapdb,spaxelprop6,emline_gvel_mask_heii_4687,False
Emission Lines,spaxelprop.emline_gvel_mask_heps_3971,False,emline_gvel_mask_heps_3971,Emline_Gvel_Mask_Heps_3971,mangadapdb,spaxelprop6,emline_gvel_mask_heps_3971,False
Emission Lines,spaxelprop.emline_gvel_mask_heta_3836,False,emline_gvel_mask_heta_3836,Emline_Gvel_Mask_Heta_3836,mangadapdb,spaxelprop6,emline_gvel_mask_heta_3836,False
Emission Lines,spaxelprop.emline_gvel_mask_hgam_4341,False,emline_gvel_mask_hgam_4341,Emline_Gvel_Mask_Hgam_4341,mangadapdb,spaxelprop6,emline_gvel_mask_hgam_4341,False
Emission Lines,spaxelprop.emline_gvel_mask_hthe_3798,False,emline_gvel_mask_hthe_3798,Emline_Gvel_Mask_Hthe_3798,mangadapdb,spaxelprop6,emline_gvel_mask_hthe_3798,False
Emission Lines,spaxelprop.emline_gvel_mask_hzet_3890,False,emline_gvel_mask_hzet_3890,Emline_Gvel_Mask_Hzet_3890,mangadapdb,spaxelprop6,emline_gvel_mask_hzet_3890,False
Emission Lines,spaxelprop.emline_gvel_mask_neiii_3869,False,emline_gvel_mask_neiii_3869,Emline_Gvel_Mask_Neiii_3869,mangadapdb,spaxelprop6,emline_gvel_mask_neiii_3869,False
Emission Lines,spaxelprop.emline_gvel_mask_neiii_3968,False,emline_gvel_mask_neiii_3968,Emline_Gvel_Mask_Neiii_3968,mangadapdb,spaxelprop6,emline_gvel_mask_neiii_3968,False
Emission Lines,spaxelprop.emline_gvel_mask_nii_6549,False,emline_gvel_mask_nii_6549,Emline_Gvel_Mask_Nii_6549,mangadapdb,spaxelprop6,emline_gvel_mask_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_mask_nii_6585,False,emline_gvel_mask_nii_6585,Emline_Gvel_Mask_Nii_6585,mangadapdb,spaxelprop6,emline_gvel_mask_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_mask_oi_6302,False,emline_gvel_mask_oi_6302,Emline_Gvel_Mask_Oi_6302,mangadapdb,spaxelprop6,emline_gvel_mask_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_mask_oi_6365,False,emline_gvel_mask_oi_6365,Emline_Gvel_Mask_Oi_6365,mangadapdb,spaxelprop6,emline_gvel_mask_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_mask_oii_3727,False,emline_gvel_mask_oii_3727,Emline_Gvel_Mask_Oii_3727,mangadapdb,spaxelprop6,emline_gvel_mask_oii_3727,False
Emission Lines,spaxelprop.emline_gvel_mask_oii_3729,False,emline_gvel_mask_oii_3729,Emline_Gvel_Mask_Oii_3729,mangadapdb,spaxelprop6,emline_gvel_mask_oii_3729,False
Emission Lines,spaxelprop.emline_gvel_mask_oiii_4960,False,emline_gvel_mask_oiii_4960,Emline_Gvel_Mask_Oiii_4960,mangadapdb,spaxelprop6,emline_gvel_mask_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_mask_oiii_5008,False,emline_gvel_mask_oiii_5008,Emline_Gvel_Mask_Oiii_5008,mangadapdb,spaxelprop6,emline_gvel_mask_oiii_5008,False
Emission Lines,spaxelprop.emline_gvel_mask_sii_6718,False,emline_gvel_mask_sii_6718,Emline_Gvel_Mask_Sii_6718,mangadapdb,spaxelprop6,emline_gvel_mask_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_mask_sii_6732,False,emline_gvel_mask_sii_6732,Emline_Gvel_Mask_Sii_6732,mangadapdb,spaxelprop6,emline_gvel_mask_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_neiii_3869,False,emline_gvel_neiii_3869,Emline_Gvel_Neiii_3869,mangadapdb,spaxelprop6,emline_gvel_neiii_3869,False
Emission Lines,spaxelprop.emline_gvel_neiii_3968,False,emline_gvel_neiii_3968,Emline_Gvel_Neiii_3968,mangadapdb,spaxelprop6,emline_gvel_neiii_3968,False
Emission Lines,spaxelprop.emline_gvel_nii_6549,False,emline_gvel_nii_6549,Emline_Gvel_Nii_6549,mangadapdb,spaxelprop6,emline_gvel_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_nii_6585,False,emline_gvel_nii_6585,Emline_Gvel_Nii_6585,mangadapdb,spaxelprop6,emline_gvel_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_oi_6302,False,emline_gvel_oi_6302,Emline_Gvel_Oi_6302,mangadapdb,spaxelprop6,emline_gvel_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_oi_6365,False,emline_gvel_oi_6365,Emline_Gvel_Oi_6365,mangadapdb,spaxelprop6,emline_gvel_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_oii_3727,False,emline_gvel_oii_3727,Emline_Gvel_Oii_3727,mangadapdb,spaxelprop6,emline_gvel_oii_3727,False
Emission Lines,spaxelprop.emline_gvel_oii_3729,False,emline_gvel_oii_3729,Emline_Gvel_Oii_3729,mangadapdb,spaxelprop6,emline_gvel_oii_3729,False
Emission Lines,spaxelprop.emline_gvel_oiii_4960,False,emline_gvel_oiii_4960,Emline_Gvel_Oiii_4960,mangadapdb,spaxelprop6,emline_gvel_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_sii_6718,False,emline_gvel_sii_6718,Emline_Gvel_Sii_6718,mangadapdb,spaxelprop6,emline_gvel_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_sii_6732,False,emline_gvel_sii_6732,Emline_Gvel_Sii_6732,mangadapdb,spaxelprop6,emline_gvel_sii_6732,False
Emission Lines,spaxelprop.emline_instsigma_ha_6564,False,emline_instsigma_ha_6564,Emline_Instsigma_Ha_6564,mangadapdb,spaxelprop6,emline_instsigma_ha_6564,False
Emission Lines,spaxelprop.emline_instsigma_hb_4862,False,emline_instsigma_hb_4862,Emline_Instsigma_Hb_4862,mangadapdb,spaxelprop6,emline_instsigma_hb_4862,False
Emission Lines,spaxelprop.emline_instsigma_hdel_4102,False,emline_instsigma_hdel_4102,Emline_Instsigma_Hdel_4102,mangadapdb,spaxelprop6,emline_instsigma_hdel_4102,False
Emission Lines,spaxelprop.emline_instsigma_hei_5877,False,emline_instsigma_hei_5877,Emline_Instsigma_Hei_5877,mangadapdb,spaxelprop6,emline_instsigma_hei_5877,False
Emission Lines,spaxelprop.emline_instsigma_heii_4687,False,emline_instsigma_heii_4687,Emline_Instsigma_Heii_4687,mangadapdb,spaxelprop6,emline_instsigma_heii_4687,False
Emission Lines,spaxelprop.emline_instsigma_heps_3971,False,emline_instsigma_heps_3971,Emline_Instsigma_Heps_3971,mangadapdb,spaxelprop6,emline_instsigma_heps_3971,False
Emission Lines,spaxelprop.emline_instsigma_heta_3836,False,emline_instsigma_heta_3836,Emline_Instsigma_Heta_3836,mangadapdb,spaxelprop6,emline_instsigma_heta_3836,False
Emission Lines,spaxelprop.emline_instsigma_hgam_4341,False,emline_instsigma_hgam_4341,Emline_Instsigma_Hgam_4341,mangadapdb,spaxelprop6,emline_instsigma_hgam_4341,False
Emission Lines,spaxelprop.emline_instsigma_hthe_3798,False,emline_instsigma_hthe_3798,Emline_Instsigma_Hthe_3798,mangadapdb,spaxelprop6,emline_instsigma_hthe_3798,False
Emission Lines,spaxelprop.emline_instsigma_hzet_3890,False,emline_instsigma_hzet_3890,Emline_Instsigma_Hzet_3890,mangadapdb,spaxelprop6,emline_instsigma_hzet_3890,False
